item_id,category,product_type,brand,color,title,description,price,image_url
item_00381,beauty,shampoo,Apex,white,Apex White Shampoo,"Apex White Shampoo designed for beauty enthusiasts. This reliable shampoo features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",940.61,https://images.unsplash.com/photo-1000000000381?auto=format&fit=crop&w=400&q=80
item_00382,sports,yoga mat,Nexa,black,Nexa Black Yoga Mat,"Nexa Black Yoga Mat designed for sports enthusiasts. This reliable yoga mat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",522.47,https://images.unsplash.com/photo-1000000000382?auto=format&fit=crop&w=400&q=80
item_00383,books,psychology book,Apex,red,Apex Red Psychology Book,"Apex Red Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",534.44,https://images.unsplash.com/photo-1000000000383?auto=format&fit=crop&w=400&q=80
item_00384,electronics,computer monitor,Pulse,silver,Pulse Silver Computer Monitor,"Pulse Silver Computer Monitor designed for electronics enthusiasts. This reliable computer monitor features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",140.43,https://images.unsplash.com/photo-1000000000384?auto=format&fit=crop&w=400&q=80
item_00385,home,storage organizer,Orion,white,Orion White Storage Organizer,"Orion White Storage Organizer designed for home enthusiasts. This reliable storage organizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",952.72,https://images.unsplash.com/photo-1000000000385?auto=format&fit=crop&w=400&q=80
item_00386,fashion,running shoes,Zenith,silver,Zenith Silver Running Shoes,"Zenith Silver Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",171.93,https://images.unsplash.com/photo-1000000000386?auto=format&fit=crop&w=400&q=80
item_00387,beauty,sunscreen,Orion,green,Orion Green Sunscreen,"Orion Green Sunscreen designed for beauty enthusiasts. This reliable sunscreen features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",215.63,https://images.unsplash.com/photo-1000000000387?auto=format&fit=crop&w=400&q=80
item_00388,sports,dumbbell set,Apex,silver,Apex Silver Dumbbell Set,"Apex Silver Dumbbell Set designed for sports enthusiasts. This reliable dumbbell set features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",127.75,https://images.unsplash.com/photo-1000000000388?auto=format&fit=crop&w=400&q=80
item_00389,books,data science book,Vertex,brown,Vertex Brown Data Science Book,"Vertex Brown Data Science Book designed for books enthusiasts. This reliable data science book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",328.31,https://images.unsplash.com/photo-1000000000389?auto=format&fit=crop&w=400&q=80
item_00390,electronics,tablet,Lumina,black,Lumina Black Tablet,"Lumina Black Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",406.44,https://images.unsplash.com/photo-1000000000390?auto=format&fit=crop&w=400&q=80
item_00391,home,storage organizer,Pulse,green,Pulse Green Storage Organizer,"Pulse Green Storage Organizer designed for home enthusiasts. This reliable storage organizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",195.36,https://images.unsplash.com/photo-1000000000391?auto=format&fit=crop&w=400&q=80
item_00392,fashion,sunglasses,Summit,white,Summit White Sunglasses,"Summit White Sunglasses designed for fashion enthusiasts. This reliable sunglasses features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",744.19,https://images.unsplash.com/photo-1000000000392?auto=format&fit=crop&w=400&q=80
item_00393,beauty,body lotion,Orion,red,Orion Red Body Lotion,"Orion Red Body Lotion designed for beauty enthusiasts. This reliable body lotion features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",161.34,https://images.unsplash.com/photo-1000000000393?auto=format&fit=crop&w=400&q=80
item_00394,sports,football,Summit,gray,Summit Gray Football,"Summit Gray Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",59.6,https://images.unsplash.com/photo-1000000000394?auto=format&fit=crop&w=400&q=80
item_00395,books,science fiction novel,Summit,blue,Summit Blue Science Fiction Novel,"Summit Blue Science Fiction Novel designed for books enthusiasts. This reliable science fiction novel features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",796.5,https://images.unsplash.com/photo-1000000000395?auto=format&fit=crop&w=400&q=80
item_00396,electronics,fitness tracker,Lumina,black,Lumina Black Fitness Tracker,"Lumina Black Fitness Tracker designed for electronics enthusiasts. This reliable fitness tracker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",795.69,https://images.unsplash.com/photo-1000000000396?auto=format&fit=crop&w=400&q=80
item_00397,home,kitchen scale,Nexa,white,Nexa White Kitchen Scale,"Nexa White Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",924.54,https://images.unsplash.com/photo-1000000000397?auto=format&fit=crop&w=400&q=80
item_00398,fashion,winter coat,Zenith,blue,Zenith Blue Winter Coat,"Zenith Blue Winter Coat designed for fashion enthusiasts. This reliable winter coat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",12.28,https://images.unsplash.com/photo-1000000000398?auto=format&fit=crop&w=400&q=80
item_00399,beauty,lip balm,Pulse,brown,Pulse Brown Lip Balm,"Pulse Brown Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",288.08,https://images.unsplash.com/photo-1000000000399?auto=format&fit=crop&w=400&q=80
item_00400,sports,sports bottle,Nova,red,Nova Red Sports Bottle,"Nova Red Sports Bottle designed for sports enthusiasts. This reliable sports bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",137.73,https://images.unsplash.com/photo-1000000000400?auto=format&fit=crop&w=400&q=80
item_00401,books,history book,Zenith,white,Zenith White History Book,"Zenith White History Book designed for books enthusiasts. This reliable history book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",635.95,https://images.unsplash.com/photo-1000000000401?auto=format&fit=crop&w=400&q=80
item_00402,electronics,computer monitor,Orion,white,Orion White Computer Monitor,"Orion White Computer Monitor designed for electronics enthusiasts. This reliable computer monitor features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",325.95,https://images.unsplash.com/photo-1000000000402?auto=format&fit=crop&w=400&q=80
item_00403,home,water bottle,Zenith,gray,Zenith Gray Water Bottle,"Zenith Gray Water Bottle designed for home enthusiasts. This reliable water bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",466.48,https://images.unsplash.com/photo-1000000000403?auto=format&fit=crop&w=400&q=80
item_00404,fashion,denim jacket,Lumina,gray,Lumina Gray Denim Jacket,"Lumina Gray Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",478.05,https://images.unsplash.com/photo-1000000000404?auto=format&fit=crop&w=400&q=80
item_00405,beauty,hair dryer,Lumina,brown,Lumina Brown Hair Dryer,"Lumina Brown Hair Dryer designed for beauty enthusiasts. This reliable hair dryer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",349.28,https://images.unsplash.com/photo-1000000000405?auto=format&fit=crop&w=400&q=80
item_00406,sports,resistance bands,Vertex,black,Vertex Black Resistance Bands,"Vertex Black Resistance Bands designed for sports enthusiasts. This reliable resistance bands features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",847.54,https://images.unsplash.com/photo-1000000000406?auto=format&fit=crop&w=400&q=80
item_00407,books,cooking book,Pulse,black,Pulse Black Cooking Book,"Pulse Black Cooking Book designed for books enthusiasts. This reliable cooking book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",455.13,https://images.unsplash.com/photo-1000000000407?auto=format&fit=crop&w=400&q=80
item_00408,electronics,mechanical keyboard,Nexa,gray,Nexa Gray Mechanical Keyboard,"Nexa Gray Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",991.88,https://images.unsplash.com/photo-1000000000408?auto=format&fit=crop&w=400&q=80
item_00409,home,bedding set,Zenith,green,Zenith Green Bedding Set,"Zenith Green Bedding Set designed for home enthusiasts. This reliable bedding set features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",663.39,https://images.unsplash.com/photo-1000000000409?auto=format&fit=crop&w=400&q=80
item_00410,fashion,hoodie,Orion,blue,Orion Blue Hoodie,"Orion Blue Hoodie designed for fashion enthusiasts. This reliable hoodie features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",372.66,https://images.unsplash.com/photo-1000000000410?auto=format&fit=crop&w=400&q=80
item_00411,beauty,sunscreen,Atlas,gray,Atlas Gray Sunscreen,"Atlas Gray Sunscreen designed for beauty enthusiasts. This reliable sunscreen features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",409.1,https://images.unsplash.com/photo-1000000000411?auto=format&fit=crop&w=400&q=80
item_00412,sports,sports bottle,Pulse,white,Pulse White Sports Bottle,"Pulse White Sports Bottle designed for sports enthusiasts. This reliable sports bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",513.83,https://images.unsplash.com/photo-1000000000412?auto=format&fit=crop&w=400&q=80
item_00413,books,cooking book,Atlas,brown,Atlas Brown Cooking Book,"Atlas Brown Cooking Book designed for books enthusiasts. This reliable cooking book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",425.1,https://images.unsplash.com/photo-1000000000413?auto=format&fit=crop&w=400&q=80
item_00414,electronics,smartphone,Lumina,red,Lumina Red Smartphone,"Lumina Red Smartphone designed for electronics enthusiasts. This reliable smartphone features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",414.07,https://images.unsplash.com/photo-1000000000414?auto=format&fit=crop&w=400&q=80
item_00415,home,air purifier,Zenith,red,Zenith Red Air Purifier,"Zenith Red Air Purifier designed for home enthusiasts. This reliable air purifier features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",134.54,https://images.unsplash.com/photo-1000000000415?auto=format&fit=crop&w=400&q=80
item_00416,fashion,sunglasses,Nova,blue,Nova Blue Sunglasses,"Nova Blue Sunglasses designed for fashion enthusiasts. This reliable sunglasses features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",658.95,https://images.unsplash.com/photo-1000000000416?auto=format&fit=crop&w=400&q=80
item_00417,beauty,lip balm,Atlas,gray,Atlas Gray Lip Balm,"Atlas Gray Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",29.56,https://images.unsplash.com/photo-1000000000417?auto=format&fit=crop&w=400&q=80
item_00418,sports,sports bottle,Orion,silver,Orion Silver Sports Bottle,"Orion Silver Sports Bottle designed for sports enthusiasts. This reliable sports bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",780.36,https://images.unsplash.com/photo-1000000000418?auto=format&fit=crop&w=400&q=80
item_00419,books,business strategy book,Summit,silver,Summit Silver Business Strategy Book,"Summit Silver Business Strategy Book designed for books enthusiasts. This reliable business strategy book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",254.2,https://images.unsplash.com/photo-1000000000419?auto=format&fit=crop&w=400&q=80
item_00420,electronics,tablet,Lumina,white,Lumina White Tablet,"Lumina White Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",282.39,https://images.unsplash.com/photo-1000000000420?auto=format&fit=crop&w=400&q=80
item_00421,home,coffee maker,Atlas,white,Atlas White Coffee Maker,"Atlas White Coffee Maker designed for home enthusiasts. This reliable coffee maker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",290.68,https://images.unsplash.com/photo-1000000000421?auto=format&fit=crop&w=400&q=80
item_00422,fashion,denim jacket,Lumina,brown,Lumina Brown Denim Jacket,"Lumina Brown Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",210.49,https://images.unsplash.com/photo-1000000000422?auto=format&fit=crop&w=400&q=80
item_00423,beauty,sunscreen,Summit,green,Summit Green Sunscreen,"Summit Green Sunscreen designed for beauty enthusiasts. This reliable sunscreen features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",704.37,https://images.unsplash.com/photo-1000000000423?auto=format&fit=crop&w=400&q=80
item_00424,sports,football,Summit,green,Summit Green Football,"Summit Green Football designed for sports enthusiasts. This reliable football features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",262.55,https://images.unsplash.com/photo-1000000000424?auto=format&fit=crop&w=400&q=80
item_00425,books,personal finance book,Orion,gray,Orion Gray Personal Finance Book,"Orion Gray Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",327.28,https://images.unsplash.com/photo-1000000000425?auto=format&fit=crop&w=400&q=80
item_00426,electronics,fitness tracker,Summit,green,Summit Green Fitness Tracker,"Summit Green Fitness Tracker designed for electronics enthusiasts. This reliable fitness tracker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",688.56,https://images.unsplash.com/photo-1000000000426?auto=format&fit=crop&w=400&q=80
item_00427,home,storage organizer,Pulse,black,Pulse Black Storage Organizer,"Pulse Black Storage Organizer designed for home enthusiasts. This reliable storage organizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",406.05,https://images.unsplash.com/photo-1000000000427?auto=format&fit=crop&w=400&q=80
item_00428,fashion,backpack,Nexa,brown,Nexa Brown Backpack,"Nexa Brown Backpack designed for fashion enthusiasts. This reliable backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",449.49,https://images.unsplash.com/photo-1000000000428?auto=format&fit=crop&w=400&q=80
item_00429,beauty,hair dryer,Vertex,brown,Vertex Brown Hair Dryer,"Vertex Brown Hair Dryer designed for beauty enthusiasts. This reliable hair dryer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",855.43,https://images.unsplash.com/photo-1000000000429?auto=format&fit=crop&w=400&q=80
item_00430,sports,cycling helmet,Orion,silver,Orion Silver Cycling Helmet,"Orion Silver Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",494.92,https://images.unsplash.com/photo-1000000000430?auto=format&fit=crop&w=400&q=80
item_00431,books,personal finance book,Zenith,gray,Zenith Gray Personal Finance Book,"Zenith Gray Personal Finance Book designed for books enthusiasts. This reliable personal finance book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",340.76,https://images.unsplash.com/photo-1000000000431?auto=format&fit=crop&w=400&q=80
item_00432,electronics,webcam,Apex,red,Apex Red Webcam,"Apex Red Webcam designed for electronics enthusiasts. This reliable webcam features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",924.63,https://images.unsplash.com/photo-1000000000432?auto=format&fit=crop&w=400&q=80
item_00433,home,water bottle,Orion,silver,Orion Silver Water Bottle,"Orion Silver Water Bottle designed for home enthusiasts. This reliable water bottle features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",978.41,https://images.unsplash.com/photo-1000000000433?auto=format&fit=crop&w=400&q=80
item_00434,fashion,running shoes,Atlas,brown,Atlas Brown Running Shoes,"Atlas Brown Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",764.95,https://images.unsplash.com/photo-1000000000434?auto=format&fit=crop&w=400&q=80
item_00435,beauty,body lotion,Vertex,red,Vertex Red Body Lotion,"Vertex Red Body Lotion designed for beauty enthusiasts. This reliable body lotion features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",461.88,https://images.unsplash.com/photo-1000000000435?auto=format&fit=crop&w=400&q=80
item_00436,sports,hiking backpack,Apex,green,Apex Green Hiking Backpack,"Apex Green Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",296.42,https://images.unsplash.com/photo-1000000000436?auto=format&fit=crop&w=400&q=80
item_00437,books,cooking book,Orion,blue,Orion Blue Cooking Book,"Orion Blue Cooking Book designed for books enthusiasts. This reliable cooking book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",590.09,https://images.unsplash.com/photo-1000000000437?auto=format&fit=crop&w=400&q=80
item_00438,electronics,mechanical keyboard,Zenith,blue,Zenith Blue Mechanical Keyboard,"Zenith Blue Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",817.89,https://images.unsplash.com/photo-1000000000438?auto=format&fit=crop&w=400&q=80
item_00439,home,coffee maker,Apex,silver,Apex Silver Coffee Maker,"Apex Silver Coffee Maker designed for home enthusiasts. This reliable coffee maker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",176.01,https://images.unsplash.com/photo-1000000000439?auto=format&fit=crop&w=400&q=80
item_00440,fashion,denim jacket,Nova,black,Nova Black Denim Jacket,"Nova Black Denim Jacket designed for fashion enthusiasts. This reliable denim jacket features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",799.53,https://images.unsplash.com/photo-1000000000440?auto=format&fit=crop&w=400&q=80
item_00441,beauty,perfume,Vertex,silver,Vertex Silver Perfume,"Vertex Silver Perfume designed for beauty enthusiasts. This reliable perfume features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",146.94,https://images.unsplash.com/photo-1000000000441?auto=format&fit=crop&w=400&q=80
item_00442,sports,hiking backpack,Atlas,green,Atlas Green Hiking Backpack,"Atlas Green Hiking Backpack designed for sports enthusiasts. This reliable hiking backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",396.15,https://images.unsplash.com/photo-1000000000442?auto=format&fit=crop&w=400&q=80
item_00443,books,data science book,Zenith,brown,Zenith Brown Data Science Book,"Zenith Brown Data Science Book designed for books enthusiasts. This reliable data science book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",200.65,https://images.unsplash.com/photo-1000000000443?auto=format&fit=crop&w=400&q=80
item_00444,electronics,tablet,Vertex,black,Vertex Black Tablet,"Vertex Black Tablet designed for electronics enthusiasts. This reliable tablet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",623.46,https://images.unsplash.com/photo-1000000000444?auto=format&fit=crop&w=400&q=80
item_00445,home,storage organizer,Nexa,brown,Nexa Brown Storage Organizer,"Nexa Brown Storage Organizer designed for home enthusiasts. This reliable storage organizer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",981.0,https://images.unsplash.com/photo-1000000000445?auto=format&fit=crop&w=400&q=80
item_00446,fashion,backpack,Nova,brown,Nova Brown Backpack,"Nova Brown Backpack designed for fashion enthusiasts. This reliable backpack features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",792.82,https://images.unsplash.com/photo-1000000000446?auto=format&fit=crop&w=400&q=80
item_00447,beauty,shampoo,Apex,blue,Apex Blue Shampoo,"Apex Blue Shampoo designed for beauty enthusiasts. This reliable shampoo features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",885.99,https://images.unsplash.com/photo-1000000000447?auto=format&fit=crop&w=400&q=80
item_00448,sports,dumbbell set,Lumina,red,Lumina Red Dumbbell Set,"Lumina Red Dumbbell Set designed for sports enthusiasts. This reliable dumbbell set features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",834.19,https://images.unsplash.com/photo-1000000000448?auto=format&fit=crop&w=400&q=80
item_00449,books,data science book,Pulse,white,Pulse White Data Science Book,"Pulse White Data Science Book designed for books enthusiasts. This reliable data science book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",429.25,https://images.unsplash.com/photo-1000000000449?auto=format&fit=crop&w=400&q=80
item_00450,electronics,portable speaker,Pulse,white,Pulse White Portable Speaker,"Pulse White Portable Speaker designed for electronics enthusiasts. This reliable portable speaker features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",689.29,https://images.unsplash.com/photo-1000000000450?auto=format&fit=crop&w=400&q=80
item_00451,home,vacuum cleaner,Atlas,gray,Atlas Gray Vacuum Cleaner,"Atlas Gray Vacuum Cleaner designed for home enthusiasts. This reliable vacuum cleaner features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",992.11,https://images.unsplash.com/photo-1000000000451?auto=format&fit=crop&w=400&q=80
item_00452,fashion,running shoes,Summit,black,Summit Black Running Shoes,"Summit Black Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",104.24,https://images.unsplash.com/photo-1000000000452?auto=format&fit=crop&w=400&q=80
item_00453,beauty,hair dryer,Lumina,gray,Lumina Gray Hair Dryer,"Lumina Gray Hair Dryer designed for beauty enthusiasts. This reliable hair dryer features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",976.89,https://images.unsplash.com/photo-1000000000453?auto=format&fit=crop&w=400&q=80
item_00454,sports,cycling helmet,Orion,blue,Orion Blue Cycling Helmet,"Orion Blue Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",430.52,https://images.unsplash.com/photo-1000000000454?auto=format&fit=crop&w=400&q=80
item_00455,books,history book,Apex,black,Apex Black History Book,"Apex Black History Book designed for books enthusiasts. This reliable history book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",675.53,https://images.unsplash.com/photo-1000000000455?auto=format&fit=crop&w=400&q=80
item_00456,electronics,webcam,Orion,blue,Orion Blue Webcam,"Orion Blue Webcam designed for electronics enthusiasts. This reliable webcam features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",833.79,https://images.unsplash.com/photo-1000000000456?auto=format&fit=crop&w=400&q=80
item_00457,home,kitchen scale,Summit,silver,Summit Silver Kitchen Scale,"Summit Silver Kitchen Scale designed for home enthusiasts. This reliable kitchen scale features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",422.49,https://images.unsplash.com/photo-1000000000457?auto=format&fit=crop&w=400&q=80
item_00458,fashion,cotton t-shirt,Orion,white,Orion White Cotton T-Shirt,"Orion White Cotton T-Shirt designed for fashion enthusiasts. This reliable cotton t-shirt features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",803.37,https://images.unsplash.com/photo-1000000000458?auto=format&fit=crop&w=400&q=80
item_00459,beauty,lip balm,Vertex,red,Vertex Red Lip Balm,"Vertex Red Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",894.09,https://images.unsplash.com/photo-1000000000459?auto=format&fit=crop&w=400&q=80
item_00460,sports,cycling helmet,Vertex,green,Vertex Green Cycling Helmet,"Vertex Green Cycling Helmet designed for sports enthusiasts. This reliable cycling helmet features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",105.12,https://images.unsplash.com/photo-1000000000460?auto=format&fit=crop&w=400&q=80
item_00461,books,programming book,Orion,white,Orion White Programming Book,"Orion White Programming Book designed for books enthusiasts. This reliable programming book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",538.49,https://images.unsplash.com/photo-1000000000461?auto=format&fit=crop&w=400&q=80
item_00462,electronics,mechanical keyboard,Nova,green,Nova Green Mechanical Keyboard,"Nova Green Mechanical Keyboard designed for electronics enthusiasts. This reliable mechanical keyboard features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",10.5,https://images.unsplash.com/photo-1000000000462?auto=format&fit=crop&w=400&q=80
item_00463,home,desk lamp,Nova,red,Nova Red Desk Lamp,"Nova Red Desk Lamp designed for home enthusiasts. This reliable desk lamp features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",776.87,https://images.unsplash.com/photo-1000000000463?auto=format&fit=crop&w=400&q=80
item_00464,fashion,running shoes,Nova,blue,Nova Blue Running Shoes,"Nova Blue Running Shoes designed for fashion enthusiasts. This reliable running shoes features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",824.89,https://images.unsplash.com/photo-1000000000464?auto=format&fit=crop&w=400&q=80
item_00465,beauty,lip balm,Orion,white,Orion White Lip Balm,"Orion White Lip Balm designed for beauty enthusiasts. This reliable lip balm features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",155.39,https://images.unsplash.com/photo-1000000000465?auto=format&fit=crop&w=400&q=80
item_00466,sports,yoga mat,Nexa,blue,Nexa Blue Yoga Mat,"Nexa Blue Yoga Mat designed for sports enthusiasts. This reliable yoga mat features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",543.54,https://images.unsplash.com/photo-1000000000466?auto=format&fit=crop&w=400&q=80
item_00467,books,psychology book,Zenith,silver,Zenith Silver Psychology Book,"Zenith Silver Psychology Book designed for books enthusiasts. This reliable psychology book features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",101.82,https://images.unsplash.com/photo-1000000000467?auto=format&fit=crop&w=400&q=80
item_00468,electronics,computer monitor,Orion,green,Orion Green Computer Monitor,"Orion Green Computer Monitor designed for electronics enthusiasts. This reliable computer monitor features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",264.87,https://images.unsplash.com/photo-1000000000468?auto=format&fit=crop&w=400&q=80
item_00469,home,bedding set,Orion,silver,Orion Silver Bedding Set,"Orion Silver Bedding Set designed for home enthusiasts. This reliable bedding set features modern styling, durable materials, practical performance, and comfortable everyday use. Suitable for home, travel, work, and personal activities.",509.13,https://images.unsplash.com/photo-1000000000469?auto=format&fit=crop&w=400&q=80
